time,voltage,current,power
0.081,0.090,0.3960,0.035
0.373,0.090,0.3960,0.035
0.651,0.090,0.3960,0.035
0.911,0.090,0.3960,0.035
1.183,0.090,0.3960,0.035
1.455,0.090,0.3960,0.035
1.731,0.090,0.3960,0.035
2.002,0.090,0.3960,0.035
2.262,0.090,0.3960,0.035
2.534,0.090,0.3960,0.035
2.802,0.090,0.3960,0.035
3.074,0.090,0.3960,0.035
3.338,0.090,0.3960,0.035
3.606,0.090,0.3960,0.035
3.881,0.090,0.3960,0.035
4.155,0.090,0.3960,0.035
4.415,0.090,0.3960,0.035
4.692,0.090,0.3960,0.035
4.960,0.090,0.3960,0.035
5.222,0.090,0.3960,0.035
5.503,0.090,0.3960,0.035
5.770,0.090,0.3960,0.035
6.044,0.090,0.3960,0.035
6.314,0.090,0.3960,0.035
6.588,0.090,0.3960,0.035
6.852,0.090,0.3960,0.035
7.122,0.090,0.3960,0.035
7.404,0.090,0.3960,0.035
7.669,0.090,0.3960,0.035
7.941,0.090,0.3960,0.035
8.305,0.100,0.0000,0.000
8.571,0.100,0.0000,0.000
8.847,0.100,0.0000,0.000
9.113,0.100,0.0000,0.000
9.389,0.100,0.0000,0.000
9.649,0.100,0.0000,0.000
9.929,0.100,0.0000,0.000
10.192,0.100,0.0000,0.000
10.465,0.100,0.0000,0.000
10.731,0.100,0.0000,0.000
11.085,0.100,0.0000,0.000
11.365,0.090,0.2860,0.025
11.939,0.090,0.5320,0.047
12.216,0.090,0.5760,0.051
12.681,0.080,0.5760,0.046
12.945,0.080,0.8670,0.069
13.442,0.080,1.1570,0.092
13.706,0.080,1.1570,0.092
14.174,0.070,1.4480,0.101
14.439,0.070,1.4480,0.101
14.704,0.070,1.4480,0.101
14.966,0.070,1.4480,0.101
15.249,0.070,1.4480,0.101
15.512,0.070,1.4480,0.101
15.780,0.070,1.4480,0.101
16.050,0.070,1.4480,0.101
16.331,0.070,1.4480,0.101
16.599,0.070,1.4480,0.101
16.864,0.070,1.4480,0.101
2021-01-11 23:28:23
time,voltage,current,power
0.060,0.070,1.4480,0.101
0.362,0.070,1.4480,0.101
0.626,0.070,1.4480,0.101
0.890,0.070,1.4480,0.101
1.157,0.070,1.4480,0.101
1.444,0.070,1.4480,0.101
1.709,0.070,1.4480,0.101
1.972,0.070,1.4480,0.101
2.238,0.070,1.4480,0.101
2.526,0.070,1.4480,0.101
2.787,0.070,1.4480,0.101
3.050,0.070,1.4480,0.101
3.508,0.100,0.1510,0.015
3.786,0.100,0.0000,0.000
4.062,0.100,0.0000,0.000
4.325,0.100,0.0000,0.000
4.592,0.100,0.0000,0.000
4.868,0.100,0.0000,0.000
5.147,0.100,0.0000,0.000
5.412,0.100,0.0000,0.000
5.667,0.100,0.0000,0.000
5.934,0.100,0.0000,0.000
6.316,0.100,0.0000,0.000
6.592,0.090,0.4360,0.039
7.066,0.080,0.8770,0.070
7.333,0.080,0.8770,0.070
7.809,0.070,0.9250,0.064
8.079,0.070,1.3180,0.092
8.553,0.070,1.3180,0.092
8.825,0.070,1.7580,0.123
9.299,0.060,1.7580,0.105
9.569,0.060,1.9370,0.116
9.955,0.060,1.9380,0.116
10.215,0.060,1.9380,0.116
10.495,0.060,1.9380,0.116
10.749,0.060,1.9380,0.116
11.019,0.060,1.9380,0.116
11.289,0.060,1.9370,0.116
11.559,0.060,1.9380,0.116
11.821,0.060,1.9370,0.116
12.091,0.060,1.9370,0.116
12.371,0.060,1.9380,0.116
12.650,0.060,1.9380,0.116
12.910,0.060,1.9370,0.116
2021-01-11 23:28:46
time,voltage,current,power
0.062,0.060,1.9380,0.116
0.333,0.060,1.9380,0.116
0.599,0.060,1.9380,0.116
0.876,0.060,1.9370,0.116
1.139,0.060,1.9380,0.116
1.401,0.060,1.9370,0.116
1.666,0.060,1.9380,0.116
1.929,0.060,1.9370,0.116
2.199,0.060,1.9380,0.116
2.465,0.060,1.9380,0.116
2.729,0.060,1.9380,0.116
2.998,0.060,1.9370,0.116
3.462,0.100,0.0000,0.000
3.731,0.100,0.0000,0.000
4.003,0.100,0.0000,0.000
4.277,0.100,0.0000,0.000
4.532,0.100,0.0000,0.000
4.801,0.100,0.0000,0.000
5.066,0.100,0.0000,0.000
5.348,0.100,0.0000,0.000
5.617,0.100,0.0000,0.000
6.196,0.100,0.0870,0.008
6.468,0.100,0.0870,0.008
6.939,0.100,0.1010,0.010
7.203,0.090,0.1770,0.015
7.515,0.090,0.1770,0.015
7.778,0.090,0.1780,0.016
8.050,0.090,0.2670,0.024
8.333,0.090,0.2670,0.024
8.709,0.090,0.3570,0.032
8.973,0.090,0.3570,0.032
9.449,0.090,0.3720,0.033
9.713,0.090,0.4470,0.040
10.081,0.090,0.4470,0.040
10.349,0.090,0.4470,0.040
10.619,0.090,0.4470,0.040
10.884,0.090,0.4470,0.040
11.155,0.090,0.4470,0.040
11.423,0.090,0.4470,0.040
11.702,0.090,0.4470,0.040
11.966,0.090,0.4470,0.040
2021-01-11 23:30:30
time,voltage,current,power
0.050,0.090,0.4470,0.040
0.331,0.090,0.4460,0.040
0.607,0.090,0.4470,0.040
0.872,0.090,0.4470,0.040
1.139,0.090,0.4470,0.040
1.412,0.090,0.4470,0.040
1.670,0.090,0.4470,0.040
1.948,0.090,0.4470,0.040
2.220,0.090,0.4470,0.040
2.482,0.090,0.4470,0.040
2.745,0.090,0.4470,0.040
3.026,0.090,0.4470,0.040
3.284,0.090,0.4470,0.040
3.561,0.090,0.4470,0.040
3.843,0.090,0.4470,0.040
4.110,0.090,0.4470,0.040
4.491,0.100,0.0000,0.000
4.761,0.100,0.0000,0.000
5.041,0.100,0.0000,0.000
5.314,0.100,0.0000,0.000
5.580,0.100,0.0000,0.000
5.841,0.100,0.0000,0.000
6.113,0.100,0.0000,0.000
6.490,0.100,0.0000,0.000
6.754,0.100,0.0000,0.000
7.116,0.090,0.0050,0.000
7.388,0.090,0.4470,0.040
7.953,0.080,0.8970,0.071
8.236,0.080,0.8970,0.071
8.696,0.070,1.2990,0.090
9.523,0.070,1.7980,0.125
10.244,0.060,1.9380,0.116
10.737,0.070,1.3470,0.094
11.008,0.070,1.3470,0.094
2021-01-11 23:31:38
time,voltage,current,power
0.060,0.060,1.7980,0.107
0.329,0.070,1.7980,0.125
0.626,0.060,1.7980,0.107
0.891,0.060,1.7980,0.107
1.158,0.070,1.7980,0.125
1.426,0.060,1.7980,0.107
1.694,0.070,1.7980,0.125
1.949,0.070,1.7980,0.125
2.230,0.060,1.7980,0.107
2.496,0.060,1.7980,0.107
2.758,0.060,1.7980,0.107
3.033,0.070,1.7980,0.125
3.300,0.070,1.7980,0.125
3.574,0.090,1.7980,0.161
3.846,0.100,0.0000,0.000
4.114,0.100,0.0000,0.000
4.382,0.100,0.0000,0.000
4.647,0.100,0.0000,0.000
4.917,0.100,0.0000,0.000
5.197,0.100,0.0000,0.000
5.462,0.100,0.0000,0.000
5.736,0.100,0.0000,0.000
6.003,0.100,0.0000,0.000
6.371,0.090,0.0030,0.000
6.638,0.080,0.7370,0.058
7.106,0.080,0.7370,0.058
7.368,0.070,1.4780,0.103
7.940,0.060,1.8850,0.113
8.208,0.060,1.9370,0.116
8.708,0.060,1.9380,0.116
8.987,0.060,1.9370,0.116
9.344,0.060,1.9370,0.116
9.614,0.060,1.9380,0.116
9.987,0.060,1.9380,0.116
10.250,0.060,1.9380,0.116
10.520,0.060,1.9370,0.116
10.787,0.060,1.9370,0.116
11.055,0.060,1.9380,0.116
11.334,0.060,1.9370,0.116
11.799,0.070,1.9360,0.135
12.063,0.100,0.0000,0.000
12.331,0.100,0.0000,0.000
12.600,0.100,0.0000,0.000
12.861,0.100,0.0000,0.000
13.136,0.100,0.0000,0.000
13.404,0.100,0.0000,0.000
13.668,0.100,0.0000,0.000
13.930,0.100,0.0000,0.000
14.198,0.100,0.0000,0.000
14.580,0.080,0.7370,0.058
14.847,0.080,0.7370,0.058
15.424,0.070,1.4780,0.103
15.689,0.070,1.4780,0.103
16.150,0.060,1.9370,0.116
16.432,0.060,1.9370,0.116
16.904,0.060,1.9380,0.116
17.173,0.060,1.9380,0.116
17.651,0.060,1.9380,0.116
17.916,0.060,1.9380,0.116
18.190,0.060,1.9380,0.116
18.456,0.060,1.9370,0.116
18.720,0.060,1.9380,0.116
19.004,0.060,1.9370,0.116
2021-01-11 23:34:04
time,voltage,current,power
0.063,0.060,1.9380,0.116
0.362,0.060,1.9370,0.116
0.658,0.060,1.9370,0.116
0.921,0.060,1.9380,0.116
1.189,0.060,1.9370,0.116
1.447,0.060,1.9370,0.116
1.740,0.060,1.9380,0.116
2.001,0.060,1.9380,0.116
2.280,0.060,1.9380,0.116
2.557,0.060,1.9380,0.116
2.823,0.060,1.9380,0.116
3.090,0.060,1.9370,0.116
3.358,0.060,1.9370,0.116
3.639,0.060,1.9380,0.116
3.905,0.060,1.9380,0.116
4.162,0.060,1.9380,0.116
4.432,0.060,1.9380,0.116
4.722,0.060,1.9370,0.116
4.990,0.060,1.9380,0.116
5.262,0.060,1.9380,0.116
5.523,0.060,1.9380,0.116
5.785,0.060,1.9380,0.116
6.064,0.060,1.9380,0.116
6.344,0.060,1.9370,0.116
6.608,0.060,1.9380,0.116
6.878,0.060,1.9380,0.116
7.150,0.060,1.9380,0.116
7.422,0.060,1.9370,0.116
7.698,0.060,1.9370,0.116
7.970,0.060,1.9370,0.116
8.238,0.060,1.9370,0.116
2021-01-11 23:34:45
time,voltage,current,power
0.060,0.060,1.9370,0.116
0.330,0.060,1.9380,0.116
0.624,0.060,1.9380,0.116
0.902,0.060,1.9370,0.116
1.171,0.060,1.9380,0.116
1.441,0.060,1.9370,0.116
1.711,0.060,1.9370,0.116
2021-01-11 23:35:25
time,voltage,current,power
0.059,0.060,1.9370,0.116
0.342,0.060,1.9370,0.116
0.614,0.060,1.9380,0.116
0.893,0.060,1.9380,0.116
1.167,0.060,1.9370,0.116
1.437,0.060,1.9370,0.116
1.709,0.060,1.9370,0.116
1.990,0.060,1.9370,0.116
2021-01-11 23:35:37
time,voltage,current,power
0.059,0.060,1.9380,0.116
0.328,0.060,1.9370,0.116
0.598,0.060,1.9370,0.116
0.878,0.060,1.9370,0.116
1.150,0.060,1.9380,0.116
1.411,0.060,1.9370,0.116
1.681,0.060,1.9380,0.116
1.961,0.060,1.9370,0.116
2021-01-11 23:35:47
time,voltage,current,power
0.060,0.060,1.9380,0.116
0.360,0.060,1.9380,0.116
0.632,0.060,1.9370,0.116
0.922,0.060,1.9370,0.116
1.195,0.060,1.9370,0.116
1.448,0.060,1.9380,0.116
1.712,0.060,1.9380,0.116
2.002,0.060,1.9380,0.116
2.262,0.060,1.9360,0.116
2.524,0.060,1.9380,0.116
2.802,0.060,1.9370,0.116
3.086,0.060,1.9370,0.116
3.351,0.060,1.9370,0.116
3.615,0.060,1.9370,0.116
3.877,0.060,1.9370,0.116
4.164,0.060,1.9370,0.116
4.434,0.060,1.9380,0.116
4.697,0.060,1.9370,0.116
4.963,0.060,1.9370,0.116
5.251,0.060,1.9370,0.116
5.524,0.060,1.9380,0.116
5.788,0.060,1.9380,0.116
6.064,0.060,1.9370,0.116
6.334,0.060,1.9380,0.116
2021-01-11 23:36:00
time,voltage,current,power
0.060,0.060,1.9370,0.116
0.326,0.060,1.9380,0.116
0.616,0.060,1.9370,0.116
2021-01-11 23:36:12
time,voltage,current,power
0.060,0.060,1.9370,0.116
0.355,0.060,1.9380,0.116
0.635,0.060,1.9370,0.116
0.906,0.060,1.9370,0.116
1.178,0.060,1.9370,0.116
1.448,0.060,1.9370,0.116
2021-01-11 23:36:26
time,voltage,current,power
0.071,0.060,1.9380,0.116
0.371,0.060,1.9380,0.116
0.641,0.060,1.9370,0.116
0.931,0.060,1.9370,0.116
1.201,0.060,1.9370,0.116
1.471,0.060,1.9370,0.116
2021-01-11 23:36:33
time,voltage,current,power
0.060,0.060,1.9370,0.116
0.330,0.060,1.9370,0.116
0.589,0.060,1.9380,0.116
0.859,0.060,1.9370,0.116
2021-01-11 23:36:40
time,voltage,current,power
0.060,0.060,1.9370,0.116
0.340,0.060,1.9380,0.116
0.618,0.060,1.9380,0.116
2021-01-11 23:36:52
time,voltage,current,power
0.058,0.060,1.9380,0.116
0.328,0.060,1.9370,0.116
0.600,0.060,1.9380,0.116
0.902,0.060,1.9380,0.116
1.169,0.060,1.9370,0.116
1.429,0.060,1.9370,0.116
1.719,0.060,1.9380,0.116
1.991,0.060,1.9380,0.116
2.253,0.060,1.9370,0.116
2.524,0.060,1.9370,0.116
2.794,0.060,1.9380,0.116
3.072,0.060,1.9380,0.116
3.335,0.060,1.9370,0.116
3.601,0.060,1.9380,0.116
3.876,0.060,1.9370,0.116
4.149,0.060,1.9370,0.116
4.419,0.060,1.9370,0.116
4.694,0.060,1.9380,0.116
4.973,0.060,1.9380,0.116
5.233,0.060,1.9370,0.116
5.504,0.060,1.9370,0.116
5.774,0.060,1.9380,0.116
6.041,0.060,1.9380,0.116
6.315,0.060,1.9370,0.116
6.568,0.060,1.9380,0.116
6.840,0.060,1.9380,0.116
7.101,0.060,1.9370,0.116
7.391,0.060,1.9380,0.116
7.672,0.060,1.9380,0.116
7.946,0.060,1.9370,0.116
8.215,0.060,1.9380,0.116
2021-01-11 23:37:25
time,voltage,current,power
0.061,0.060,1.9380,0.116
0.332,0.060,1.9360,0.116
0.602,0.060,1.9380,0.116
0.873,0.060,1.9380,0.116
1.183,0.060,1.9370,0.116
1.455,0.060,1.9370,0.116
1.737,0.060,1.9380,0.116
2.006,0.060,1.9370,0.116
2.271,0.060,1.9380,0.116
2.539,0.060,1.9380,0.116
2.809,0.060,1.9370,0.116
3.065,0.060,1.9380,0.116
3.345,0.060,1.9370,0.116
3.615,0.060,1.9370,0.116
3.889,0.060,1.9380,0.116
4.170,0.060,1.9370,0.116
4.436,0.060,1.9380,0.116
4.711,0.060,1.9370,0.116
4.976,0.060,1.9380,0.116
5.246,0.060,1.9370,0.116
5.528,0.060,1.9380,0.116
5.794,0.060,1.9370,0.116
6.074,0.060,1.9370,0.116
6.336,0.060,1.9370,0.116
6.608,0.060,1.9370,0.116
6.878,0.060,1.9380,0.116
7.136,0.060,1.9380,0.116
7.416,0.060,1.9380,0.116
7.696,0.060,1.9370,0.116
7.962,0.060,1.9380,0.116
8.224,0.060,1.9370,0.116
8.488,0.060,1.9380,0.116
8.765,0.060,1.9370,0.116
9.021,0.060,1.9380,0.116
9.291,0.060,1.9370,0.116
9.581,0.060,1.9370,0.116
9.844,0.060,1.9370,0.116
10.114,0.060,1.9370,0.116
10.377,0.060,1.9380,0.116
10.657,0.060,1.9370,0.116
10.932,0.060,1.9370,0.116
11.194,0.060,1.9380,0.116
11.458,0.060,1.9380,0.116
11.720,0.060,1.9370,0.116
12.012,0.060,1.9380,0.116
12.278,0.060,1.9380,0.116
12.541,0.060,1.9370,0.116
12.816,0.060,1.9370,0.116
13.097,0.060,1.9370,0.116
13.366,0.060,1.9370,0.116
13.628,0.060,1.9380,0.116
13.896,0.060,1.9370,0.116
14.179,0.060,1.9370,0.116
14.444,0.060,1.9370,0.116
14.710,0.060,1.9370,0.116
14.974,0.060,1.9370,0.116
15.260,0.060,1.9370,0.116
15.527,0.060,1.9380,0.116
15.793,0.060,1.9370,0.116
16.056,0.060,1.9370,0.116
16.342,0.060,1.9370,0.116
16.608,0.060,1.9370,0.116
16.870,0.060,1.9380,0.116
17.135,0.060,1.9380,0.116
17.426,0.060,1.9370,0.116
17.691,0.060,1.9370,0.116
17.952,0.060,1.9380,0.116
18.214,0.060,1.9370,0.116
18.508,0.060,1.9380,0.116
18.770,0.060,1.9380,0.116
19.033,0.060,1.9370,0.116
19.294,0.060,1.9370,0.116
19.593,0.060,1.9370,0.116
19.855,0.060,1.9370,0.116
20.116,0.060,1.9380,0.116
20.382,0.060,1.9370,0.116
20.673,0.060,1.9380,0.116
20.935,0.060,1.9380,0.116
21.200,0.060,1.9370,0.116
21.467,0.060,1.9380,0.116
21.756,0.060,1.9380,0.116
22.022,0.060,1.9380,0.116
22.290,0.060,1.9370,0.116
22.556,0.060,1.9370,0.116
22.835,0.060,1.9380,0.116
23.095,0.060,1.9370,0.116
23.365,0.060,1.9370,0.116
23.649,0.060,1.9380,0.116
2021-01-11 23:39:10
time,voltage,current,power
0.059,0.060,1.9380,0.116
0.361,0.060,1.9380,0.116
0.631,0.060,1.9370,0.116
0.901,0.060,1.9380,0.116
1.180,0.060,1.9380,0.116
1.447,0.060,1.9380,0.116
1.711,0.060,1.9380,0.116
1.992,0.060,1.9380,0.116
2.262,0.060,1.9380,0.116
2.528,0.060,1.9380,0.116
2.792,0.060,1.9380,0.116
3.055,0.060,1.9370,0.116
3.322,0.060,1.9370,0.116
3.609,0.060,1.9380,0.116
3.877,0.060,1.9380,0.116
4.234,0.100,1.1350,0.113
4.496,0.100,0.0000,0.000
4.786,0.100,0.0000,0.000
5.053,0.100,0.0000,0.000
5.316,0.100,0.0000,0.000
5.581,0.100,0.0000,0.000
5.840,0.100,0.0000,0.000
6.130,0.100,0.0000,0.000
6.400,0.100,0.0000,0.000
6.673,0.100,0.0000,0.000
7.052,0.100,0.0000,0.000
7.319,0.090,0.2860,0.025
7.894,0.090,0.2860,0.025
8.162,0.090,0.5760,0.051
8.433,0.090,0.5760,0.051
8.795,0.080,0.8670,0.069
9.063,0.080,0.8670,0.069
9.526,0.080,0.9100,0.072
9.799,0.080,1.1570,0.092
10.102,0.080,1.1570,0.092
10.463,0.070,1.4480,0.101
10.732,0.070,1.4480,0.101
11.010,0.070,1.4480,0.101
11.284,0.070,1.4480,0.101
11.550,0.070,1.4480,0.101
11.815,0.070,1.4480,0.101
12.083,0.070,1.4480,0.101
12.344,0.070,1.4480,0.101
12.632,0.070,1.4480,0.101
12.896,0.070,1.4480,0.101
13.160,0.070,1.4480,0.101
13.424,0.070,1.4480,0.101
13.713,0.070,1.4480,0.101
13.977,0.070,1.4480,0.101
14.241,0.070,1.4480,0.101
14.508,0.070,1.4480,0.101
14.795,0.070,1.4480,0.101
15.061,0.070,1.4480,0.101
15.333,0.070,1.4480,0.101
15.598,0.070,1.4480,0.101
15.878,0.070,1.4480,0.101
16.142,0.070,1.4480,0.101
16.403,0.070,1.4480,0.101
16.666,0.070,1.4480,0.101
17.032,0.100,0.8020,0.080
17.321,0.100,0.0000,0.000
17.590,0.100,0.0000,0.000
17.855,0.100,0.0000,0.000
18.124,0.100,0.0000,0.000
18.402,0.100,0.0000,0.000
18.669,0.100,0.0000,0.000
18.936,0.100,0.0000,0.000
19.202,0.100,0.0000,0.000
19.770,0.090,0.5060,0.045
20.037,0.090,0.5060,0.045
20.508,0.080,0.5060,0.040
20.785,0.080,1.0170,0.081
21.062,0.080,1.0170,0.081
21.424,0.070,1.5280,0.106
21.692,0.070,1.5280,0.106
22.159,0.060,1.5830,0.094
22.425,0.060,1.9380,0.116
22.735,0.060,1.9390,0.116
23.099,0.060,1.9380,0.116
23.361,0.060,1.9380,0.116
23.635,0.060,1.9380,0.116
23.914,0.060,1.9380,0.116
24.179,0.060,1.9380,0.116
24.444,0.060,1.9380,0.116
24.722,0.060,1.9380,0.116
2021-01-11 23:39:59
time,voltage,current,power
0.050,0.060,1.9370,0.116
0.343,0.060,1.9370,0.116
0.653,0.060,1.9380,0.116
0.927,0.060,1.9370,0.116
2021-01-11 23:40:15
time,voltage,current,power
0.059,0.060,1.9370,0.116
0.328,0.060,1.9370,0.116
0.597,0.060,1.9370,0.116
0.865,0.060,1.9370,0.116
1.128,0.060,1.9370,0.116
1.400,0.060,1.9380,0.116
1.666,0.060,1.9370,0.116
2021-01-11 23:40:32
time,voltage,current,power
0.082,0.060,1.9370,0.116
0.350,0.060,1.9360,0.116
0.612,0.060,1.9380,0.116
0.899,0.060,1.9370,0.116
1.166,0.060,1.9370,0.116
1.433,0.060,1.9380,0.116
1.704,0.060,1.9380,0.116
2.168,0.100,0.0000,0.000
2.425,0.100,0.0000,0.000
2.707,0.100,0.0000,0.000
2.975,0.100,0.0000,0.000
3.242,0.100,0.0000,0.000
3.508,0.100,0.0000,0.000
3.769,0.100,0.0000,0.000
4.049,0.100,0.0000,0.000
4.314,0.100,0.0000,0.000
4.579,0.100,0.0000,0.000
4.843,0.100,0.0000,0.000
5.208,0.100,0.0000,0.000
5.492,0.100,0.0000,0.000
5.749,0.100,0.0000,0.000
6.024,0.100,0.0000,0.000
6.314,0.100,0.0000,0.000
6.574,0.100,0.0000,0.000
6.844,0.100,0.0000,0.000
7.114,0.100,0.0000,0.000
7.387,0.100,0.0000,0.000
7.955,0.100,0.0240,0.002
8.237,0.100,0.0970,0.009
8.742,0.090,0.1970,0.017
9.012,0.090,0.1970,0.017
9.486,0.090,0.2970,0.026
9.766,0.090,0.2970,0.026
10.236,0.090,0.3740,0.033
10.501,0.090,0.3960,0.035
10.973,0.090,0.3970,0.035
11.268,0.090,0.4960,0.044
11.536,0.090,0.4960,0.044
11.801,0.090,0.4960,0.044
12.066,0.090,0.4960,0.044
12.351,0.090,0.4960,0.044
12.614,0.090,0.4960,0.044
12.877,0.090,0.4960,0.044
13.139,0.090,0.4960,0.044
13.433,0.090,0.4960,0.044
13.707,0.090,0.4960,0.044
13.981,0.090,0.4960,0.044
14.252,0.090,0.4960,0.044
14.520,0.090,0.4960,0.044
14.783,0.090,0.4960,0.044
15.055,0.090,0.4960,0.044
15.335,0.090,0.4960,0.044
15.615,0.090,0.4960,0.044
15.885,0.090,0.4960,0.044
16.150,0.090,0.4960,0.044
16.418,0.090,0.4960,0.044
16.679,0.090,0.4960,0.044
16.955,0.090,0.4960,0.044
17.215,0.090,0.4960,0.044
17.499,0.090,0.4960,0.044
17.763,0.090,0.4960,0.044
18.023,0.090,0.4960,0.044
18.294,0.090,0.4960,0.044
18.574,0.090,0.4960,0.044
18.844,0.090,0.4960,0.044
2021-01-11 23:41:03
time,voltage,current,power
0.070,0.090,0.4960,0.044
0.338,0.090,0.4960,0.044
0.606,0.090,0.4960,0.044
0.868,0.090,0.4960,0.044
1.509,0.090,0.4960,0.044
1.810,0.090,0.4960,0.044
2.079,0.090,0.4960,0.044
2.347,0.090,0.4960,0.044
2.612,0.090,0.4960,0.044
2.975,0.100,0.4330,0.043
3.253,0.100,0.0000,0.000
3.522,0.100,0.0000,0.000
3.784,0.100,0.0000,0.000
4.066,0.100,0.0000,0.000
4.336,0.100,0.0000,0.000
4.606,0.100,0.0000,0.000
4.876,0.100,0.0000,0.000
5.158,0.100,0.0000,0.000
5.729,0.090,0.0530,0.004
5.999,0.090,0.2570,0.023
6.502,0.090,0.5160,0.046
6.765,0.090,0.5160,0.046
7.228,0.080,0.7770,0.062
7.504,0.080,0.7770,0.062
7.967,0.080,0.8070,0.064
8.238,0.080,1.0370,0.082
8.524,0.080,1.0370,0.082
8.884,0.070,1.2980,0.090
9.154,0.070,1.2980,0.090
9.424,0.070,1.2980,0.090
9.694,0.070,1.2980,0.090
9.964,0.070,1.2980,0.090
10.234,0.070,1.2980,0.090
10.508,0.070,1.2980,0.090
10.781,0.080,1.2980,0.103
11.051,0.070,1.2980,0.090
11.334,0.070,1.2980,0.090
11.599,0.070,1.2980,0.090
11.879,0.070,1.2980,0.090
12.142,0.070,1.2980,0.090
12.417,0.070,1.2980,0.090
12.692,0.070,1.2980,0.090
12.957,0.080,1.2980,0.103
13.224,0.080,1.2980,0.103
13.491,0.070,1.2980,0.090
13.764,0.080,1.2980,0.103
14.027,0.070,1.2980,0.090
14.299,0.070,1.2980,0.090
14.564,0.070,1.2980,0.090
14.826,0.070,1.2980,0.090
15.095,0.070,1.2980,0.090
15.357,0.070,1.2980,0.090
15.627,0.070,1.2980,0.090
15.907,0.070,1.2980,0.090
16.180,0.080,1.2980,0.103
16.464,0.070,1.2980,0.090
16.728,0.070,1.2980,0.090
16.990,0.070,1.2980,0.090
17.256,0.070,1.2980,0.090
17.509,0.070,1.2980,0.090
17.791,0.070,1.2980,0.090
18.062,0.070,1.2980,0.090
18.322,0.070,1.2980,0.090
18.594,0.070,1.2980,0.090
18.870,0.070,1.2980,0.090
19.135,0.070,1.2980,0.090
19.399,0.070,1.2980,0.090
19.665,0.070,1.2980,0.090
19.935,0.070,1.2980,0.090
20.217,0.070,1.2980,0.090
20.479,0.070,1.2980,0.090
20.740,0.070,1.2980,0.090
21.005,0.070,1.2980,0.090
21.299,0.070,1.2980,0.090
21.560,0.070,1.2980,0.090
21.823,0.070,1.2980,0.090
22.090,0.070,1.2980,0.090
22.381,0.070,1.2980,0.090
22.652,0.070,1.2980,0.090
22.914,0.070,1.2980,0.090
23.194,0.070,1.2980,0.090
23.468,0.070,1.2980,0.090
23.728,0.070,1.2980,0.090
23.998,0.070,1.2980,0.090
24.280,0.070,1.2980,0.090
24.550,0.070,1.2980,0.090
24.820,0.070,1.2980,0.090
25.083,0.070,1.2980,0.090
25.365,0.070,1.2980,0.090
25.630,0.070,1.2980,0.090
25.900,0.070,1.2980,0.090
26.160,0.070,1.2980,0.090
26.430,0.070,1.2980,0.090
26.712,0.070,1.2980,0.090
26.974,0.070,1.2980,0.090
27.236,0.070,1.2980,0.090
27.504,0.070,1.2980,0.090
27.795,0.070,1.2980,0.090
28.069,0.070,1.2980,0.090
28.343,0.070,1.2980,0.090
28.613,0.080,1.2980,0.103
28.878,0.070,1.2980,0.090
29.134,0.070,1.2980,0.090
29.408,0.070,1.2980,0.090
29.680,0.070,1.2980,0.090
29.960,0.070,1.2980,0.090
30.220,0.070,1.2980,0.090
30.496,0.070,1.2980,0.090
30.776,0.070,1.2980,0.090
31.036,0.070,1.2980,0.090
31.311,0.070,1.2980,0.090
31.583,0.070,1.2980,0.090
31.860,0.080,1.2980,0.103
32.125,0.070,1.2980,0.090
32.392,0.070,1.2980,0.090
32.660,0.070,1.2980,0.090
32.928,0.070,1.2980,0.090
33.207,0.070,1.2980,0.090
33.477,0.080,1.2980,0.103
33.745,0.070,1.2980,0.090
34.015,0.070,1.2980,0.090
34.285,0.070,1.2980,0.090
34.556,0.070,1.2980,0.090
34.836,0.070,1.2980,0.090
35.107,0.070,1.2980,0.090
35.381,0.070,1.2980,0.090
35.646,0.070,1.2980,0.090
35.911,0.070,1.2980,0.090
36.187,0.070,1.2980,0.090
36.459,0.070,1.2980,0.090
36.726,0.070,1.2980,0.090
36.994,0.070,1.2980,0.090
37.272,0.070,1.2980,0.090
37.538,0.070,1.2980,0.090
37.809,0.070,1.2980,0.090
38.076,0.070,1.2980,0.090
38.356,0.070,1.2980,0.090
38.623,0.070,1.2980,0.090
38.888,0.070,1.2980,0.090
39.151,0.070,1.2980,0.090
39.422,0.070,1.2980,0.090
39.703,0.070,1.2980,0.090
39.966,0.070,1.2980,0.090
40.234,0.070,1.2980,0.090
40.501,0.070,1.2980,0.090
40.786,0.070,1.2980,0.090
41.052,0.070,1.2980,0.090
41.321,0.070,1.2980,0.090
41.602,0.070,1.2980,0.090
41.869,0.080,1.2980,0.103
42.135,0.070,1.2980,0.090
42.403,0.070,1.2980,0.090
42.671,0.080,1.2980,0.103
42.952,0.070,1.2980,0.090
43.213,0.080,1.2980,0.103
43.488,0.070,1.2980,0.090
2021-01-11 23:42:18
time,voltage,current,power
0.060,0.070,1.2980,0.090
0.358,0.070,1.2980,0.090
0.629,0.070,1.2980,0.090
0.894,0.070,1.2980,0.090
1.170,0.070,1.2980,0.090
1.440,0.070,1.2980,0.090
1.704,0.070,1.2980,0.090
1.966,0.070,1.2980,0.090
2.246,0.070,1.2980,0.090
2.516,0.070,1.2980,0.090
2.776,0.070,1.2980,0.090
3.048,0.070,1.2980,0.090
3.311,0.070,1.2980,0.090
3.601,0.070,1.2980,0.090
3.868,0.070,1.2980,0.090
2021-01-11 23:42:38
